Month,Day,Away,Away_Pts,Home,Home_Pts,Game_Outcome
Jan,19,LAC,128,DEN,130,Home
Jan,19,DET,133,SAC,131,Away
Jan,19,IND,111,LAL,104,Away
Jan,20,PHO,109,DAL,101,Away
Jan,20,NOP,102,NYK,91,Away
Jan,20,IND,121,GSW,117,Away
Jan,21,OKC,98,CHO,121,Home
Jan,21,LAL,116,ORL,105,Away
Jan,21,LAC,102,PHI,101,Away
Jan,21,MIA,108,ATL,110,Home
Jan,21,POR,109,BOS,105,Away
Jan,21,CHI,90,MIL,94,Home
Jan,21,TOR,109,WAS,105,Away
Jan,21,BRK,117,SAS,102,Away
Jan,21,MEM,122,DEN,118,Away
Jan,21,DET,101,UTA,111,Home
Jan,21,HOU,103,GSW,105,Home
Jan,22,SAC,127,MIL,133,Home
Jan,22,OKC,87,CLE,94,Home
Jan,22,IND,103,PHO,113,Home
Jan,23,LAC,102,NYK,110,Home
Jan,23,BOS,116,WAS,87,Away
Jan,23,LAL,107,MIA,113,Home
Jan,23,CHI,95,ORL,114,Home
Jan,23,POR,114,TOR,105,Away
Jan,23,ATL,113,CHO,91,Away
Jan,23,PHI,115,SAS,109,Away
Jan,23,MEM,91,DAL,104,Home
Jan,23,DET,111,DEN,117,Home
Jan,23,BRK,125,MIN,136,Home
Jan,23,UTA,92,GSW,94,Home
Jan,24,NYK,93,CLE,95,Home
Jan,24,IND,113,NOP,117,Home
Jan,24,CHI,111,OKC,110,Away
Jan,24,UTA,109,PHO,115,Home
Jan,25,DEN,110,DET,105,Away
Jan,25,NOP,107,PHI,117,Home
Jan,25,CHO,113,TOR,125,Home
Jan,25,LAC,116,WAS,115,Away
Jan,25,SAC,75,BOS,128,Home
Jan,25,LAL,106,BRK,96,Away
Jan,25,SAS,134,HOU,104,Away
Jan,25,DAL,92,GSW,130,Home
Jan,25,MIN,109,POR,107,Away
Jan,26,MIL,99,CLE,115,Home
Jan,26,CHO,158,IND,126,Away
Jan,26,LAC,111,ORL,102,Away
Jan,26,SAC,104,ATL,121,Home
Jan,26,NYK,96,MIA,110,Home
Jan,26,DEN,124,BRK,118,Away
Jan,26,TOR,105,CHI,111,Home
Jan,26,MEM,118,SAS,110,Away
Jan,26,DAL,132,POR,112,Away
Jan,26,PHO,105,UTA,97,Away
Jan,27,LAL,87,PHI,105,Home
Jan,27,MIN,115,GSW,124,Home
Jan,28,DET,103,ORL,119,Home
Jan,28,BOS,92,ATL,108,Home
Jan,28,LAL,114,CHO,117,Home
Jan,28,POR,125,HOU,110,Away
Jan,28,UTA,109,MEM,119,Home
Jan,28,LAC,114,MIA,121,Home
Jan,28,DEN,116,NOP,105,Away
Jan,28,IND,113,OKC,110,Away
Jan,28,CHI,122,SAS,131,Home
Jan,28,MIN,124,PHO,134,Home
Jan,28,NYK,108,MIL,123,Home
Jan,29,IND,105,DAL,132,Home
Jan,29,BOS,107,NOP,97,Away
Jan,29,SAC,101,PHI,103,Home
Jan,29,WAS,95,MEM,115,Home
Jan,29,TOR,124,MIA,120,Away
Jan,29,BRK,106,GSW,110,Home
Jan,30,LAL,121,ATL,129,Home
Jan,30,LAC,115,CHO,90,Away
Jan,30,POR,116,CHI,130,Home
Jan,30,CLE,105,DET,115,Home
Jan,30,DEN,136,MIL,100,Away
Jan,30,DAL,108,ORL,110,Home
Jan,30,UTA,106,MIN,126,Home
Jan,30,SAS,110,PHO,115,Home
Jan,31,NOP,90,CLE,93,Home
Jan,31,LAC,116,IND,122,Home
Jan,31,MEM,119,PHI,122,Home
Jan,31,TOR,106,ATL,100,Away
Jan,31,MIA,92,BOS,122,Home
Jan,31,SAC,96,NYK,116,Home
Jan,31,GSW,122,HOU,108,Away
Jan,31,POR,81,OKC,98,Home
Feb,1,NOP,111,DET,101,Away
Feb,1,WAS,98,MIL,112,Home
Feb,1,MIA,106,TOR,110,Home
Feb,1,ORL,115,CHI,126,Home
Feb,1,DEN,115,MIN,130,Home
Feb,1,GSW,124,SAS,120,Away
Feb,1,BRK,111,PHO,121,Home
Feb,2,ORL,119,IND,118,Away
Feb,2,WAS,106,PHI,103,Away
Feb,2,CHO,107,BOS,113,Home
Feb,2,MEM,120,NYK,108,Away
Feb,2,CLE,104,HOU,115,Home
Feb,2,OKC,120,DAL,114,Away
Feb,2,BRK,101,SAC,112,Home
Feb,2,DEN,104,UTA,108,Home
Feb,2,POR,94,LAL,99,Home
Feb,3,MIN,128,DET,117,Away
Feb,3,MIA,112,SAS,95,Away
Feb,3,PHO,115,ATL,124,Home
Feb,3,CHI,120,TOR,127,Home
Feb,3,SAC,114,GSW,126,Home
Feb,3,LAL,110,LAC,111,Home
Feb,4,CLE,102,CHO,101,Away
Feb,4,BOS,102,DET,93,Away
Feb,4,CHI,122,IND,115,Away
Feb,4,ATL,114,TOR,125,Home
Feb,4,HOU,106,SAS,131,Home
Feb,4,NOP,113,DEN,105,Away
Feb,4,BRK,102,UTA,125,Home
Feb,4,PHI,98,DAL,107,Home
Feb,4,OKC,96,POR,93,Away
Feb,5,MEM,135,ORL,115,Away
Feb,5,MIA,104,CHO,86,Away
Feb,5,PHO,95,WAS,80,Away
Feb,5,NYK,115,LAL,122,Home
Feb,5,MIL,137,POR,108,Away
Feb,5,OKC,103,SAC,113,Home
Feb,6,PHI,119,CHI,108,Away
Feb,6,BRK,104,DEN,124,Home
Feb,6,DET,105,MIN,118,Home
Feb,6,IND,85,CLE,98,Home
Feb,6,ATL,94,DAL,103,Home
Feb,6,BOS,116,ORL,83,Away
Feb,6,NOP,120,HOU,107,Away
Feb,6,MIL,137,LAC,113,Away
Feb,7,TOR,116,CHO,101,Away
Feb,7,MIA,121,WAS,100,Away
Feb,7,PHO,127,CHI,124,Away
Feb,7,GSW,110,OKC,98,Away
Feb,7,NYK,104,UTA,113,Home
Feb,8,PHO,114,PHI,109,Away
Feb,8,IND,112,ATL,133,Home
Feb,8,BOS,126,BRK,91,Away
Feb,8,LAC,109,MEM,135,Home
Feb,8,HOU,97,NOP,110,Home
Feb,8,DET,86,DAL,116,Home
Feb,8,NYK,115,DEN,132,Home
Feb,8,MIL,131,LAL,116,Away
Feb,8,ORL,113,POR,95,Away
Feb,8,MIN,134,SAC,114,Away
Feb,9,SAS,92,CLE,105,Home
Feb,9,CHI,121,CHO,109,Away
Feb,9,TOR,117,OKC,98,Away
Feb,9,LAL,105,POR,107,Home
Feb,9,MIN,119,SAC,132,Home
Feb,9,GSW,85,UTA,111,Home
Feb,10,MEM,132,DET,107,Away
Feb,10,MIA,112,NOP,97,Away
Feb,10,BRK,112,WAS,113,Home
Feb,10,TOR,139,HOU,120,Away
Feb,10,LAC,105,DAL,112,Home
Feb,10,NYK,116,GSW,114,Away
Feb,10,MIL,107,PHO,131,Home
Feb,11,CHO,141,DET,119,Away
Feb,11,CLE,120,IND,113,Away
Feb,11,OKC,87,PHI,100,Home
Feb,11,SAS,136,ATL,121,Away
Feb,11,DEN,102,BOS,108,Home
Feb,11,MIN,122,CHI,134,Home
Feb,11,ORL,99,UTA,114,Home
Feb,12,NYK,103,POR,112,Home
Feb,12,MEM,125,CHO,118,Away
Feb,12,SAS,124,NOP,114,Away
Feb,12,SAC,123,WAS,110,Away
Feb,12,CLE,93,PHI,103,Home
Feb,12,DEN,110,TOR,109,Away
Feb,12,OKC,101,CHI,106,Home
Feb,12,BRK,111,MIA,115,Home
Feb,12,LAC,99,DAL,97,Away
Feb,12,LAL,115,GSW,117,Home
Feb,12,ORL,105,PHO,132,Home
Feb,13,ATL,95,BOS,105,Home
Feb,13,MIN,129,IND,120,Away
Feb,14,DET,94,WAS,103,Home
Feb,14,SAC,85,BRK,109,Home
Feb,14,OKC,127,NYK,123,Away
Feb,14,SAS,109,CHI,120,Home
Feb,14,POR,122,MIL,107,Away
Feb,14,TOR,90,NOP,120,Home
Feb,14,ORL,111,DEN,121,Home
Feb,14,HOU,101,UTA,135,Home
Feb,14,GSW,104,LAC,119,Home
Feb,15,CLE,116,ATL,124,Home
Feb,15,DAL,107,MIA,99,Away
Feb,15,BOS,135,PHI,87,Away
Feb,15,IND,119,MIL,128,Home
Feb,15,CHO,120,MIN,126,Home
Feb,15,MEM,121,NOP,109,Away
Feb,15,LAC,96,PHO,103,Home
Feb,16,ATL,130,ORL,109,Away
Feb,16,DET,112,BOS,111,Away
Feb,16,WAS,108,IND,113,Home
Feb,16,BRK,111,NYK,106,Away
Feb,16,SAC,118,CHI,125,Home
Feb,16,POR,123,MEM,119,Away
Feb,16,TOR,103,MIN,91,Away
Feb,16,SAS,114,OKC,106,Away
Feb,16,HOU,121,PHO,124,Home
Feb,16,DEN,117,GSW,116,Away
Feb,16,UTA,101,LAL,106,Home
Feb,17,MIA,111,CHO,107,Away
Feb,17,WAS,117,BRK,103,Away
Feb,17,DAL,125,NOP,118,Away
Feb,17,PHI,123,MIL,120,Away
Feb,17,HOU,111,LAC,142,Home
Feb,24,CLE,103,DET,106,Home
Feb,24,BOS,129,BRK,106,Away
Feb,24,ATL,108,CHI,112,Home
Feb,24,MEM,114,MIN,119,Home
Feb,24,PHO,124,OKC,104,Away
Feb,24,GSW,132,POR,95,Away
Feb,24,DEN,128,SAC,110,Away
Feb,25,TOR,93,CHO,125,Home
Feb,25,OKC,129,IND,125,Away
Feb,25,HOU,111,ORL,119,Home
Feb,25,SAS,157,WAS,153,Away
Feb,25,MIA,115,NYK,100,Away
Feb,25,PHI,133,MIN,102,Away
Feb,25,NOP,117,PHO,102,Away
Feb,25,DAL,109,UTA,114,Home
Feb,25,LAC,105,LAL,102,Away
Feb,26,BOS,113,DET,104,Away
Feb,26,TOR,100,ATL,127,Home
Feb,26,MEM,116,CHI,110,Away
Feb,26,WAS,86,CLE,92,Home
Feb,26,SAS,129,MIA,133,Home
Feb,26,BRK,126,MIL,123,Away
Feb,26,SAC,110,DEN,115,Home
Feb,27,PHI,125,NYK,109,Away
Feb,27,UTA,118,PHO,114,Away
Feb,27,BOS,107,IND,128,Home
Feb,27,DET,127,CHO,126,Away
Feb,27,LAC,99,HOU,98,Away
Feb,27,DAL,107,GSW,101,Away
Feb,27,DEN,124,POR,92,Away
Feb,27,NOP,123,LAL,95,Away
Feb,28,MIN,127,CLE,122,Away
Feb,28,IND,103,ORL,119,Home
Feb,28,TOR,133,BRK,97,Away
Feb,28,CHI,99,MIA,112,Home
Feb,28,SAS,105,MEM,118,Home
Feb,28,CHO,106,MIL,130,Home
Feb,28,SAC,131,OKC,110,Away
Mar,1,DET,113,WAS,116,Home
Mar,1,ATL,98,BOS,107,Home
Mar,1,BRK,108,TOR,109,Home
Mar,1,LAC,113,HOU,100,Away
Mar,1,GSW,114,MIN,129,Home
Mar,1,DAL,109,LAL,104,Away
Mar,2,CHO,119,CLE,98,Away
Mar,2,IND,122,ORL,114,Away
Mar,2,NYK,108,PHI,123,Home
Mar,2,UTA,132,HOU,127,Away
Mar,2,MIA,119,MIL,120,Home
Mar,2,SAC,95,NOP,125,Home
Mar,2,OKC,119,DEN,107,Away
Mar,2,POR,90,PHO,120,Home
Mar,3,CHI,124,ATL,130,Home
Mar,3,MEM,107,BOS,120,Home
Mar,3,MIA,113,BRK,107,Away
Mar,3,DET,108,TOR,106,Away
Mar,3,GSW,113,DAL,122,Home
Mar,3,SAC,115,SAS,112,Away
Mar,3,LAL,111,LAC,132,Home
Mar,4,IND,106,DET,111,Home
Mar,4,CLE,119,PHI,125,Home
Mar,4,ATL,117,WAS,114,Away
Mar,4,MIL,118,CHI,112,Away
Mar,4,ORL,103,TOR,97,Away
Mar,4,UTA,90,NOP,124,Home
Mar,4,MIN,138,OKC,101,Away
Mar,4,HOU,101,DEN,116,Home
Mar,4,NYK,114,PHO,115,Home
Mar,5,SAC,113,DAL,114,Home
Mar,5,SAS,117,CHO,123,Home
Mar,5,ORL,96,MEM,124,Home
Mar,5,PHI,82,MIA,99,Home
Mar,5,POR,121,MIN,135,Home
Mar,5,GSW,116,LAL,124,Home
Mar,6,BRK,120,BOS,126,Home
Mar,6,PHO,122,MIL,132,Home
Mar,6,IND,123,WAS,133,Home
Mar,6,MEM,112,HOU,123,Home
Mar,6,UTA,116,OKC,103,Away
Mar,6,TOR,96,CLE,104,Home
Mar,6,NOP,130,DEN,138,Home
Mar,6,NYK,116,LAC,93,Away
Mar,7,ATL,110,DET,113,Home
Mar,7,CHI,106,PHI,121,Home
Mar,7,HOU,106,MIA,123,Home
Mar,7,POR,81,MIN,124,Home
Mar,7,UTA,103,DAL,111,Home
Mar,7,LAL,110,SAS,117,Home
Mar,7,GSW,124,DEN,131,Home
Mar,7,NYK,131,SAC,115,Away
Mar,8,BRK,132,CHO,121,Away
Mar,8,CLE,127,IND,124,Away
Mar,8,PHO,102,ORL,99,Away
Mar,8,NOP,111,MEM,132,Home
Mar,8,MIL,142,OKC,115,Away
Mar,8,LAC,97,GSW,112,Home
Mar,9,BOS,115,CHO,101,Away
Mar,9,CHI,114,DET,108,Away
Mar,9,PHO,111,MIA,90,Away
Mar,9,LAL,130,HOU,139,Home
Mar,9,ATL,115,MIL,124,Home
Mar,9,OKC,102,MIN,132,Home
Mar,9,ORL,108,NOP,102,Away
Mar,9,NYK,107,DAL,77,Away
Mar,9,TOR,119,SAS,104,Away
Mar,9,DEN,106,SAC,100,Away
Mar,9,POR,85,UTA,123,Home
Mar,9,WAS,109,LAC,115,Home
Mar,10,BRK,129,PHI,100,Away
Mar,10,GSW,113,DEN,102,Away
Mar,11,MIN,110,ORL,118,Home
Mar,11,LAC,106,ATL,112,Home
Mar,11,DET,103,BOS,114,Home
Mar,11,DAL,113,HOU,100,Away
Mar,11,NYK,114,MEM,118,Home
Mar,11,CLE,105,MIA,117,Home
Mar,11,CHO,142,NOP,120,Away
Mar,11,UTA,102,SAS,104,Home
Mar,11,TOR,117,PHO,112,Away
Mar,11,WAS,109,LAL,122,Home
Mar,12,CLE,91,CHI,101,Home
Mar,12,MIN,113,MIA,104,Away
Mar,12,IND,119,SAS,108,Away
Mar,12,MIL,109,GSW,122,Home
Mar,12,TOR,127,DEN,115,Away
Mar,12,SAC,125,UTA,134,Home
Mar,12,WAS,118,POR,127,Home
Mar,13,NYK,107,BRK,110,Home
Mar,13,LAC,106,DET,102,Away
Mar,13,DAL,95,BOS,92,Away
Mar,13,PHI,116,ORL,114,Away
Mar,13,IND,128,ATL,131,Home
Mar,13,HOU,105,NOP,130,Home
Mar,13,MEM,125,OKC,118,Away
Mar,13,LAL,111,PHO,140,Home
Mar,14,LAC,111,CLE,120,Home
Mar,14,POR,113,ATL,122,Home
Mar,14,DEN,114,PHI,110,Away
Mar,14,CHO,134,OKC,116,Away
Mar,14,MIN,149,SAS,139,Away
Mar,14,WAS,112,GSW,126,Home
Mar,14,CHI,103,SAC,112,Home
Mar,14,MIL,117,UTA,111,Away
Mar,14,TOR,114,LAL,103,Away
Mar,15,MEM,135,IND,102,Away
Mar,15,BRK,150,ORL,108,Away
Mar,15,DET,98,MIA,105,Home
Mar,15,PHO,131,NOP,115,Away
Mar,16,ATL,106,CHO,116,Home
Mar,16,PHI,118,CLE,114,Away
Mar,16,DEN,127,WAS,109,Away
Mar,16,DAL,113,BRK,111,Away
Mar,16,POR,98,NYK,128,Home
Mar,16,PHO,129,HOU,112,Away
Mar,16,LAL,104,MIN,124,Home
Mar,16,OKC,120,SAS,122,Home
Mar,16,CHI,110,UTA,125,Home
Mar,16,BOS,110,GSW,88,Away
Mar,16,MIL,135,SAC,126,Away
Mar,16,TOR,103,LAC,100,Away
Mar,17,DET,134,ORL,120,Away
Mar,18,DAL,101,PHI,111,Home
Mar,18,MEM,105,ATL,120,Home
Mar,18,POR,123,BRK,128,Home
Mar,18,DEN,116,CLE,119,Home
Mar,18,WAS,97,NYK,100,Home
Mar,18,LAL,128,TOR,123,Away
Mar,18,IND,121,HOU,118,Away
Mar,18,OKC,108,MIA,120,Home
Mar,18,NOP,124,SAS,91,Away
Mar,18,LAC,92,UTA,121,Home
Mar,18,CHI,102,PHO,129,Home
Mar,18,BOS,126,SAC,97,Away
Mar,19,MIL,119,MIN,138,Home
Mar,19,DAL,108,CHO,129,Home
Mar,19,DET,109,CLE,113,Home
Mar,19,LAL,119,WAS,127,Home
Mar,20,MEM,122,HOU,98,Away
Mar,20,POR,98,IND,129,Home
Mar,20,NOP,117,ATL,112,Away
Mar,20,OKC,85,ORL,90,Home
Mar,20,PHO,127,SAC,124,Away
Mar,20,UTA,108,NYK,93,Away
Mar,20,BOS,124,DEN,104,Away
Mar,20,SAS,110,GSW,108,Away
Mar,20,TOR,93,PHI,88,Away
Mar,21,NOP,103,CHO,106,Home
Mar,21,LAL,131,CLE,120,Away
Mar,21,POR,119,DET,115,Away
Mar,21,UTA,106,BRK,114,Home
Mar,21,MIA,106,PHI,113,Home
Mar,21,TOR,99,CHI,113,Home
Mar,21,WAS,97,HOU,115,Home
Mar,21,BOS,132,OKC,123,Away
Mar,21,MIN,108,DAL,110,Home
Mar,22,GSW,90,ORL,94,Home
Mar,22,ATL,117,NYK,111,Away
Mar,22,CHI,98,MIL,126,Home
Mar,22,LAC,115,DEN,127,Home
Mar,23,NYK,121,CHO,106,Away
Mar,23,ATL,101,DET,122,Home
Mar,23,SAC,110,IND,109,Away
Mar,23,UTA,97,BOS,125,Home
Mar,23,BRK,120,MEM,132,Home
Mar,23,GSW,118,MIA,104,Away
Mar,23,PHO,125,MIN,116,Away
Mar,23,ORL,102,OKC,118,Home
Mar,23,HOU,91,DAL,110,Home
Mar,23,PHI,126,LAL,121,Away
Mar,23,SAS,133,POR,96,Away
Mar,24,CLE,104,TOR,117,Home
Mar,24,IND,103,MEM,133,Home
Mar,24,WAS,102,MIL,114,Home
Mar,24,CHI,109,NOP,126,Home
Mar,24,PHO,140,DEN,130,Away
Mar,25,UTA,101,CHO,107,Home
Mar,25,WAS,100,DET,97,Away
Mar,25,GSW,110,ATL,121,Home
Mar,25,NYK,111,MIA,103,Away
Mar,25,DAL,95,MIN,116,Home
Mar,25,HOU,125,POR,106,Away
Mar,25,PHI,122,LAC,97,Away
Mar,26,SAS,107,NOP,103,Away
Mar,26,SAC,114,ORL,110,Away
Mar,26,IND,91,TOR,131,Home
Mar,26,CHI,98,CLE,94,Away
Mar,26,MIL,102,MEM,127,Home
Mar,26,BRK,110,MIA,95,Away
Mar,26,OKC,107,DEN,113,Home
Mar,26,HOU,115,POR,98,Away
Mar,27,NYK,104,DET,102,Away
Mar,27,MIN,112,BOS,134,Home
Mar,27,PHI,104,PHO,114,Home
Mar,27,GSW,115,WAS,123,Home
Mar,27,LAL,108,NOP,116,Home
Mar,27,CHO,119,BRK,110,Away
Mar,27,UTA,100,DAL,114,Home
Mar,28,DEN,113,CHO,109,Away
Mar,28,ORL,101,CLE,107,Home
Mar,28,ATL,132,IND,123,Away
Mar,28,SAC,100,MIA,123,Home
Mar,28,CHI,104,NYK,109,Home
Mar,28,BOS,112,TOR,115,Home
Mar,28,SAS,123,HOU,120,Away
Mar,28,GSW,95,MEM,123,Home
Mar,28,OKC,134,POR,131,Away
Mar,29,MIL,118,PHI,116,Away
Mar,29,CHI,107,WAS,94,Away
Mar,29,DET,123,BRK,130,Home
Mar,29,LAL,110,DAL,128,Home
Mar,29,UTA,115,LAC,121,Home
Mar,30,DAL,120,CLE,112,Away
Mar,30,DEN,125,IND,118,Away
Mar,30,ORL,110,WAS,127,Home
Mar,30,MIA,106,BOS,98,Away
Mar,30,CHO,125,NYK,114,Away
Mar,30,MIN,102,TOR,125,Home
Mar,30,SAC,121,HOU,118,Away
Mar,30,ATL,136,OKC,118,Away
Mar,30,MEM,112,SAS,111,Away
Mar,30,PHO,107,GSW,103,Away
Mar,30,NOP,117,POR,107,Away
Mar,31,PHI,94,DET,102,Home
Mar,31,CLE,107,ATL,131,Home
Mar,31,MIL,120,BRK,119,Away
Mar,31,LAC,130,CHI,135,Home
Mar,31,LAL,109,UTA,122,Home
Apr,1,TOR,102,ORL,89,Away
Apr,1,DAL,103,WAS,135,Home
Apr,1,IND,123,BOS,128,Home
Apr,1,SAC,122,HOU,117,Away
Apr,1,PHO,114,MEM,122,Home
Apr,1,LAC,153,MIL,119,Away
Apr,1,DET,110,OKC,101,Away
Apr,1,POR,111,SAS,130,Home
Apr,1,MIN,136,DEN,130,Away
Apr,1,NOP,114,LAL,111,Away
Apr,2,CHO,114,PHI,144,Home
Apr,2,CLE,119,NYK,101,Away
Apr,2,BRK,115,ATL,122,Home
Apr,2,MIA,127,CHI,109,Away
Apr,2,UTA,107,GSW,111,Home
Apr,3,WAS,102,BOS,144,Home
Apr,3,DAL,118,MIL,112,Away
Apr,3,DEN,129,LAL,118,Away
Apr,3,DET,121,IND,117,Away
Apr,3,PHI,112,CLE,108,Away
Apr,3,NYK,118,ORL,88,Away
Apr,3,MIN,139,HOU,132,Away
Apr,3,PHO,96,OKC,117,Home
Apr,3,POR,92,SAS,113,Home
Apr,3,MIA,114,TOR,109,Away
Apr,3,GSW,109,SAC,90,Away
Apr,3,NOP,100,LAC,119,Home
Apr,5,PHI,131,IND,122,Away
Apr,5,CLE,115,ORL,120,Home
Apr,5,HOU,105,BRK,118,Home
Apr,5,CHO,115,MIA,144,Home
Apr,5,ATL,108,TOR,118,Home
Apr,5,MIL,127,CHI,106,Away
Apr,5,WAS,132,MIN,114,Away
Apr,5,POR,94,OKC,98,Home
Apr,5,SAS,116,DEN,97,Away
Apr,5,MEM,115,UTA,121,Home
Apr,5,NOP,123,SAC,109,Away
Apr,5,LAL,110,PHO,121,Home
Apr,6,DAL,131,DET,113,Away
Apr,6,BRK,110,NYK,98,Away
Apr,6,WAS,103,ATL,118,Home
Apr,6,BOS,117,CHI,94,Away
Apr,6,OKC,101,UTA,137,Home
Apr,6,PHO,109,LAC,113,Home
Apr,7,ORL,101,CHO,128,Home
Apr,7,BOS,121,MIL,127,Home
Apr,7,PHI,114,TOR,119,Home
Apr,7,SAS,121,MIN,127,Home
Apr,7,POR,94,NOP,127,Home
Apr,7,MEM,109,DEN,122,Home
Apr,7,LAL,112,GSW,128,Home
Apr,8,MIL,131,DET,101,Away
Apr,8,NYK,114,WAS,92,Away
Apr,8,CLE,107,BRK,118,Home
Apr,8,HOU,115,TOR,117,Home
Apr,8,CHO,133,CHI,117,Away
Apr,8,ATL,109,MIA,113,Home
Apr,8,POR,78,DAL,128,Home
Apr,8,PHO,111,UTA,105,Away
Apr,8,OKC,101,LAL,120,Home
Apr,9,IND,120,PHI,133,Home
Apr,9,NOP,114,MEM,141,Home
Apr,9,GSW,100,SAS,94,Away
Apr,9,SAC,98,LAC,117,Home
Apr,10,IND,126,BRK,134,Home
Apr,10,WAS,108,CHO,124,Home
Apr,10,MIL,115,CLE,133,Home
Apr,10,ATL,130,HOU,114,Away
Apr,10,BOS,139,MEM,110,Away
Apr,10,TOR,94,NYK,105,Home
Apr,10,MIA,111,ORL,125,Home
Apr,10,DET,106,PHI,118,Home
Apr,10,CHI,124,MIN,120,Away
Apr,10,SAS,120,DAL,130,Home
Apr,10,LAL,146,DEN,141,Away
Apr,10,OKC,88,LAC,138,Home
Apr,10,GSW,128,NOP,107,Away
Apr,10,SAC,116,PHO,109,Away
Apr,10,UTA,111,POR,80,Away
