Month,Day,Away,Away_Pts,Home,Home_Pts,Game_Outcome
Jan,18,WAS,116,NYK,105,Away
Jan,18,CHO,122,HOU,117,Away
Jan,18,CLE,114,MEM,115,Home
Jan,18,MIA,124,NOP,98,Away
Jan,18,IND,106,OKC,126,Home
Jan,18,LAC,103,UTA,126,Home
Jan,18,MIN,118,DEN,122,Home
Jan,18,SAC,116,LAL,111,Away
Jan,19,CHI,126,DET,108,Away
Jan,19,GSW,118,BOS,121,Home
Jan,19,TOR,126,MIN,128,Home
Jan,19,BRK,112,PHO,117,Home
Jan,19,PHI,105,POR,95,Away
Jan,20,NOP,110,ORL,123,Home
Jan,20,NYK,124,ATL,139,Home
Jan,20,GSW,120,CLE,114,Away
Jan,20,MIA,90,DAL,115,Home
Jan,20,LAC,131,SAS,126,Away
Jan,20,IND,111,DEN,134,Home
Jan,20,BRK,117,UTA,106,Away
Jan,20,MEM,121,LAL,122,Home
Jan,20,OKC,113,SAC,118,Home
Jan,21,BOS,106,TOR,104,Away
Jan,21,ORL,118,WAS,138,Home
Jan,21,CHO,122,ATL,118,Away
Jan,21,MIL,102,CLE,114,Home
Jan,21,HOU,104,MIN,113,Home
Jan,21,IND,107,PHO,112,Home
Jan,21,PHI,129,SAC,127,Away
Jan,22,LAC,112,DAL,98,Away
Jan,22,NOP,96,MIA,100,Home
Jan,22,NYK,116,TOR,125,Home
Jan,22,OKC,101,DEN,99,Away
Jan,22,MEM,110,PHO,112,Home
Jan,22,BRK,120,GSW,116,Away
Jan,22,LAL,121,POR,112,Away
Jan,23,MIL,150,DET,130,Away
Jan,23,BOS,98,ORL,113,Home
Jan,23,ATL,100,CHI,111,Home
Jan,23,MIN,114,HOU,119,Home
Jan,23,CHO,102,UTA,120,Home
Jan,23,SAS,127,POR,147,Home
Jan,23,MEM,100,SAC,133,Home
Jan,24,CHI,110,IND,116,Home
Jan,24,BOS,95,MIA,98,Home
Jan,24,CLE,103,NYK,105,Home
Jan,24,DEN,99,NOP,98,Away
Jan,24,WAS,127,DAL,126,Away
Jan,24,CHO,97,PHO,128,Home
Jan,24,LAC,133,LAL,115,Away
Jan,25,IND,120,ORL,126,Home
Jan,25,BRK,133,PHI,137,Home
Jan,25,WAS,108,HOU,103,Away
Jan,25,DEN,99,MIL,107,Home
Jan,25,MIN,111,NOP,102,Away
Jan,25,ATL,137,OKC,132,Away
Jan,25,MEM,120,GSW,122,Home
Jan,25,UTA,124,POR,134,Home
Jan,25,TOR,113,SAC,95,Away
Jan,25,SAS,104,LAL,113,Home
Jan,26,NYK,120,BOS,117,Away
Jan,26,DET,130,BRK,122,Away
Jan,26,CHI,96,CHO,111,Home
Jan,26,CLE,113,HOU,95,Away
Jan,26,DAL,99,PHO,95,Away
Jan,26,SAS,100,LAC,138,Home
Jan,27,MIL,141,IND,131,Away
Jan,27,MEM,100,MIN,111,Home
Jan,27,ORL,105,MIA,110,Home
Jan,27,CLE,100,OKC,112,Home
Jan,27,TOR,117,GSW,129,Home
Jan,28,DEN,119,PHI,126,Home
Jan,28,NYK,115,BRK,122,Home
Jan,28,HOU,117,DET,114,Away
Jan,28,CHI,128,ORL,109,Away
Jan,28,LAC,120,ATL,113,Away
Jan,28,SAC,110,MIN,117,Home
Jan,28,WAS,113,NOP,103,Away
Jan,28,PHO,128,SAS,118,Away
Jan,28,LAL,121,BOS,125,Home
Jan,28,DAL,100,UTA,108,Home
Jan,28,TOR,123,POR,105,Away
Jan,29,MIA,117,CHO,122,Home
Jan,29,IND,100,MEM,112,Home
Jan,29,LAC,99,CLE,122,Home
Jan,29,NOP,110,MIL,135,Home
Jan,30,ORL,119,PHI,109,Away
Jan,30,LAL,104,BRK,121,Home
Jan,30,SAC,118,MIN,111,Away
Jan,30,GSW,128,OKC,120,Away
Jan,30,WAS,127,SAS,106,Away
Jan,30,DET,105,DAL,111,Home
Jan,30,TOR,106,PHO,114,Home
Jan,30,ATL,125,POR,129,Home
Jan,31,MIA,100,CLE,97,Away
Jan,31,LAL,129,NYK,123,Away
Jan,31,LAC,108,CHI,103,Away
Jan,31,CHO,115,MIL,124,Home
Jan,31,NOP,113,DEN,122,Home
Feb,1,POR,122,MEM,112,Away
Feb,1,ORL,94,PHI,105,Home
Feb,1,BRK,96,BOS,139,Home
Feb,1,OKC,106,HOU,112,Home
Feb,1,GSW,114,MIN,119,Home
Feb,1,SAC,119,SAS,109,Away
Feb,1,TOR,128,UTA,131,Home
Feb,1,ATL,132,PHO,100,Away
Feb,2,LAL,112,IND,111,Away
Feb,2,MEM,113,CLE,128,Home
Feb,2,MIA,104,NYK,106,Home
Feb,2,CHO,98,CHI,114,Home
Feb,2,NOP,106,DAL,111,Home
Feb,2,GSW,117,DEN,134,Home
Feb,2,LAC,105,MIL,106,Home
Feb,3,CHO,112,DET,118,Home
Feb,3,SAC,104,IND,107,Home
Feb,3,POR,124,WAS,116,Away
Feb,3,PHO,106,BOS,94,Away
Feb,3,TOR,117,HOU,111,Away
Feb,3,ORL,127,MIN,120,Away
Feb,3,PHI,137,SAS,125,Away
Feb,3,ATL,115,UTA,108,Away
Feb,4,WAS,123,BRK,125,Home
Feb,4,LAL,126,NOP,131,Home
Feb,4,PHO,116,DET,100,Away
Feb,4,LAC,134,NYK,128,Away
Feb,4,POR,121,CHI,129,Home
Feb,4,MIA,115,MIL,123,Home
Feb,4,HOU,121,OKC,153,Home
Feb,4,DAL,113,GSW,119,Home
Feb,4,ATL,108,DEN,128,Home
Feb,5,ORL,119,CHO,113,Away
Feb,5,CLE,122,IND,103,Away
Feb,5,TOR,106,MEM,103,Away
Feb,5,PHI,97,NYK,108,Home
Feb,5,DEN,98,MIN,128,Home
Feb,5,SAC,104,NOP,136,Home
Feb,6,BOS,111,DET,99,Away
Feb,6,CLE,114,WAS,91,Away
Feb,6,LAC,124,BRK,116,Away
Feb,6,SAS,104,CHI,128,Home
Feb,6,SAC,140,HOU,120,Away
Feb,6,DAL,124,UTA,111,Away
Feb,6,OKC,114,GSW,141,Home
Feb,6,MIL,127,POR,108,Away
Feb,7,NYK,102,ORL,98,Away
Feb,7,PHO,116,BRK,112,Away
Feb,7,ATL,107,NOP,116,Home
Feb,7,CHI,89,MEM,104,Home
Feb,7,MIN,112,DEN,146,Home
Feb,7,OKC,133,LAL,130,Away
Feb,8,DET,85,CLE,113,Home
Feb,8,CHO,104,WAS,118,Home
Feb,8,PHI,99,BOS,106,Home
Feb,8,IND,111,MIA,116,Home
Feb,8,SAS,98,TOR,112,Home
Feb,8,SAC,130,HOU,128,Away
Feb,8,MIN,143,UTA,118,Away
Feb,8,DAL,110,LAC,104,Away
Feb,8,GSW,122,POR,125,Home
Feb,9,DEN,104,ORL,115,Home
Feb,9,PHO,107,ATL,116,Home
Feb,9,CHI,105,BRK,116,Home
Feb,9,MIL,115,LAL,106,Away
Feb,10,SAS,131,DET,138,Home
Feb,10,PHO,117,IND,104,Away
Feb,10,NYK,108,PHI,119,Home
Feb,10,CHO,116,BOS,127,Home
Feb,10,UTA,122,TOR,116,Away
Feb,10,MIN,107,MEM,128,Home
Feb,10,HOU,95,MIA,97,Home
Feb,10,CLE,118,NOP,107,Away
Feb,10,OKC,138,POR,129,Away
Feb,10,DAL,122,SAC,114,Away
Feb,10,MIL,119,LAC,106,Away
Feb,11,PHI,101,BRK,98,Away
Feb,11,DEN,119,CHO,105,Away
Feb,11,MIA,107,ORL,103,Away
Feb,11,IND,113,WAS,127,Home
Feb,11,SAS,106,ATL,125,Home
Feb,11,UTA,120,NYK,126,Home
Feb,11,CHI,89,CLE,97,Home
Feb,11,LAL,109,GSW,103,Away
Feb,11,DAL,128,SAC,133,Home
Feb,12,MEM,109,BOS,119,Home
Feb,12,DET,118,TOR,119,Home
Feb,13,ATL,138,CHO,144,Home
Feb,13,SAS,109,CLE,117,Home
Feb,13,UTA,123,IND,117,Away
Feb,13,HOU,104,PHI,123,Home
Feb,13,DEN,112,MIA,108,Away
Feb,13,BRK,106,NYK,124,Home
Feb,13,ORL,100,CHI,91,Away
Feb,13,NOP,103,OKC,100,Away
Feb,13,MIN,124,DAL,121,Away
Feb,13,WAS,126,GSW,135,Home
Feb,13,LAL,115,POR,127,Home
Feb,14,BOS,125,MIL,131,Home
Feb,14,ORL,113,TOR,123,Home
Feb,14,SAC,109,PHO,120,Home
Feb,14,GSW,124,LAC,134,Home
Feb,14,WAS,126,POR,101,Away
Feb,15,SAS,110,CHO,120,Home
Feb,15,CHI,113,IND,117,Home
Feb,15,NYK,122,ATL,101,Away
Feb,15,DET,109,BOS,127,Home
Feb,15,MIA,105,BRK,116,Home
Feb,15,CLE,112,PHI,118,Home
Feb,15,UTA,111,MEM,117,Home
Feb,15,HOU,96,OKC,133,Home
Feb,15,DAL,109,DEN,118,Home
Feb,15,NOP,102,LAL,120,Home
Feb,16,MIL,112,CHI,100,Away
Feb,16,WAS,114,MIN,106,Away
Feb,16,LAC,116,PHO,107,Away
Feb,23,DEN,115,CLE,109,Away
Feb,23,BOS,142,IND,138,Away
Feb,23,DET,106,ORL,108,Home
Feb,23,MEM,105,PHI,110,Home
Feb,23,NOP,110,TOR,115,Home
Feb,23,SAS,116,DAL,142,Home
Feb,23,OKC,119,UTA,120,Home
Feb,23,GSW,111,LAL,124,Home
Feb,23,POR,116,SAC,133,Home
Feb,24,NYK,115,WAS,109,Away
Feb,24,CLE,119,ATL,136,Home
Feb,24,MIA,99,MIL,128,Home
Feb,24,BRK,87,CHI,131,Home
Feb,24,CHO,121,MIN,113,Away
Feb,24,HOU,101,GSW,116,Home
Feb,24,OKC,115,PHO,124,Home
Feb,24,SAC,176,LAC,175,Away
Feb,25,TOR,95,DET,91,Away
Feb,25,MIA,103,CHO,108,Home
Feb,25,IND,121,ORL,108,Away
Feb,25,NOP,106,NYK,128,Home
Feb,25,DEN,94,MEM,112,Home
Feb,25,BOS,110,PHI,107,Away
Feb,25,SAS,102,UTA,118,Home
Feb,26,PHO,101,MIL,104,Home
Feb,26,BRK,127,ATL,129,Home
Feb,26,WAS,82,CHI,102,Home
Feb,26,LAL,111,DAL,108,Away
Feb,26,TOR,93,CLE,118,Home
Feb,26,SAC,124,OKC,115,Away
Feb,26,MIN,104,GSW,109,Home
Feb,26,HOU,114,POR,131,Home
Feb,26,LAC,124,DEN,134,Home
Feb,27,DET,106,CHO,117,Home
Feb,27,MIA,101,PHI,99,Away
Feb,27,BOS,94,NYK,109,Home
Feb,27,ORL,101,NOP,93,Away
Feb,28,WAS,119,ATL,116,Away
Feb,28,MIL,118,BRK,104,Away
Feb,28,LAL,109,MEM,121,Home
Feb,28,CHI,98,TOR,104,Home
Feb,28,DEN,133,HOU,112,Away
Feb,28,SAC,123,OKC,117,Away
Feb,28,IND,124,DAL,122,Away
Feb,28,SAS,102,UTA,94,Away
Feb,28,POR,105,GSW,123,Home
Feb,28,MIN,108,LAC,101,Away
Mar,1,PHO,105,CHO,91,Away
Mar,1,CHI,117,DET,115,Away
Mar,1,CLE,113,BOS,117,Home
Mar,1,PHI,119,MIA,96,Away
Mar,1,BRK,118,NYK,142,Home
Mar,1,MEM,113,HOU,99,Away
Mar,1,ORL,117,MIL,139,Home
Mar,1,LAL,123,OKC,117,Away
Mar,1,NOP,121,POR,110,Away
Mar,2,TOR,108,WAS,119,Home
Mar,2,PHI,126,DAL,133,Home
Mar,2,IND,99,SAS,110,Home
Mar,2,LAC,91,GSW,115,Home
Mar,3,ORL,117,CHO,106,Away
Mar,3,POR,111,ATL,129,Home
Mar,3,BRK,115,BOS,105,Away
Mar,3,PHO,125,CHI,104,Away
Mar,3,NYK,122,MIA,120,Away
Mar,3,UTA,103,OKC,130,Home
Mar,3,MEM,97,DEN,113,Home
Mar,3,NOP,99,GSW,108,Home
Mar,3,LAC,127,SAC,128,Home
Mar,3,MIN,110,LAL,102,Away
Mar,4,TOR,116,WAS,109,Away
Mar,4,DET,90,CLE,114,Home
Mar,4,ATL,109,MIA,117,Home
Mar,4,HOU,122,SAS,110,Away
Mar,4,PHI,133,MIL,130,Away
Mar,4,MIN,138,SAC,134,Away
Mar,5,PHO,130,DAL,126,Away
Mar,5,IND,125,CHI,122,Away
Mar,5,GSW,105,LAL,113,Home
Mar,5,CHO,86,BRK,102,Home
Mar,5,POR,122,ORL,119,Away
Mar,5,SAS,110,HOU,142,Home
Mar,5,UTA,119,OKC,129,Home
Mar,5,NYK,131,BOS,129,Away
Mar,5,MIL,117,WAS,111,Away
Mar,5,MEM,129,LAC,135,Home
Mar,6,BOS,114,CLE,118,Home
Mar,6,POR,110,DET,104,Away
Mar,6,PHI,147,IND,143,Away
Mar,6,ATL,128,MIA,130,Home
Mar,6,TOR,113,DEN,118,Home
Mar,6,NOP,108,SAC,123,Home
Mar,7,WAS,119,DET,117,Away
Mar,7,MIL,134,ORL,123,Away
Mar,7,PHI,117,MIN,94,Away
Mar,7,CHO,112,NYK,105,Away
Mar,7,BRK,118,HOU,96,Away
Mar,7,GSW,128,OKC,137,Home
Mar,7,UTA,116,DAL,120,Home
Mar,7,MEM,103,LAL,112,Home
Mar,8,ATL,122,WAS,120,Away
Mar,8,POR,93,BOS,115,Home
Mar,8,CLE,104,MIA,100,Away
Mar,8,DAL,106,NOP,113,Home
Mar,8,CHI,117,DEN,96,Away
Mar,8,OKC,101,PHO,132,Home
Mar,8,TOR,100,LAC,108,Home
Mar,9,CHO,113,DET,103,Away
Mar,9,HOU,125,IND,134,Home
Mar,9,UTA,131,ORL,124,Away
Mar,9,GSW,110,MEM,131,Home
Mar,9,BRK,113,MIL,118,Home
Mar,9,NYK,117,SAC,122,Home
Mar,10,POR,119,PHI,120,Home
Mar,10,ATL,114,WAS,107,Away
Mar,10,CLE,115,MIA,119,Home
Mar,10,BRK,124,MIN,123,Away
Mar,10,DEN,120,SAS,128,Home
Mar,10,TOR,112,LAL,122,Home
Mar,11,NYK,95,LAC,106,Home
Mar,11,UTA,119,CHO,111,Away
Mar,11,IND,121,DET,115,Away
Mar,11,MIA,114,ORL,126,Home
Mar,11,BOS,134,ATL,125,Away
Mar,11,CHI,119,HOU,111,Away
Mar,11,DAL,108,MEM,112,Home
Mar,11,MIL,116,GSW,125,Home
Mar,11,OKC,110,NOP,96,Away
Mar,11,SAC,128,PHO,119,Away
Mar,12,BRK,122,DEN,120,Away
Mar,12,CLE,114,CHO,108,Away
Mar,12,WAS,93,PHI,112,Home
Mar,12,POR,110,NOP,127,Home
Mar,12,OKC,102,SAS,90,Away
Mar,12,NYK,112,LAL,108,Away
Mar,13,IND,97,DET,117,Home
Mar,13,MIN,136,ATL,115,Away
Mar,13,MEM,104,DAL,88,Away
Mar,13,UTA,115,MIA,119,Home
Mar,13,BOS,109,HOU,111,Home
Mar,13,PHO,112,GSW,123,Home
Mar,13,MIL,133,SAC,124,Away
Mar,14,CLE,120,CHO,104,Away
Mar,14,DET,97,WAS,117,Home
Mar,14,DEN,110,TOR,125,Home
Mar,14,LAL,123,NOP,108,Away
Mar,14,BRK,107,OKC,121,Home
Mar,14,ORL,114,SAS,132,Home
Mar,14,MIL,116,PHO,104,Away
Mar,14,NYK,123,POR,107,Away
Mar,15,PHI,118,CLE,109,Away
Mar,15,MEM,119,MIA,138,Home
Mar,15,SAC,117,CHI,114,Away
Mar,15,LAL,110,HOU,114,Home
Mar,15,BOS,104,MIN,102,Away
Mar,15,DAL,137,SAS,128,Away
Mar,15,GSW,126,LAC,134,Home
Mar,16,DEN,119,DET,100,Away
Mar,16,SAC,101,BRK,96,Away
Mar,16,OKC,111,TOR,128,Home
Mar,16,IND,139,MIL,123,Away
Mar,16,ORL,113,PHO,116,Home
Mar,17,PHI,121,CHO,82,Away
Mar,17,GSW,119,ATL,127,Home
Mar,17,WAS,94,CLE,117,Home
Mar,17,MIN,131,CHI,139,Home
Mar,17,NOP,112,HOU,114,Home
Mar,17,MEM,126,SAS,120,Away
Mar,17,BOS,126,POR,112,Away
Mar,17,DAL,111,LAL,110,Away
Mar,18,DEN,110,NYK,116,Home
Mar,18,ORL,113,LAC,108,Away
Mar,18,PHI,141,IND,121,Away
Mar,18,MIN,107,TOR,122,Home
Mar,18,MIA,99,CHI,113,Home
Mar,18,GSW,119,MEM,133,Home
Mar,18,SAC,132,WAS,118,Away
Mar,18,BOS,117,UTA,118,Home
Mar,19,DEN,108,BRK,102,Away
Mar,19,PHO,120,OKC,124,Home
Mar,19,ATL,118,SAS,126,Home
Mar,19,MIA,112,DET,100,Away
Mar,19,NOP,117,HOU,107,Away
Mar,19,TOR,111,MIL,118,Home
Mar,19,LAC,117,POR,102,Away
Mar,19,ORL,105,LAL,111,Home
Mar,20,IND,109,CHO,115,Home
Mar,20,CHI,109,PHI,105,Away
Mar,20,MIN,140,NYK,134,Away
Mar,20,GSW,121,HOU,108,Away
Mar,20,DAL,108,MEM,112,Home
Mar,20,SAC,120,UTA,128,Home
Mar,21,WAS,112,ORL,122,Home
Mar,21,DET,107,ATL,129,Home
Mar,21,CLE,115,BRK,109,Away
Mar,21,SAS,84,NOP,119,Home
Mar,21,BOS,132,SAC,109,Away
Mar,21,OKC,101,LAC,100,Away
Mar,22,DEN,118,WAS,104,Away
Mar,22,GSW,127,DAL,125,Away
Mar,22,NYK,120,MIA,127,Home
Mar,22,IND,118,TOR,114,Away
Mar,22,PHI,116,CHI,91,Away
Mar,22,HOU,125,MEM,130,Home
Mar,22,SAS,94,MIL,130,Home
Mar,22,ATL,124,MIN,125,Home
Mar,22,POR,127,UTA,115,Away
Mar,22,PHO,111,LAL,122,Home
Mar,23,NYK,106,ORL,111,Home
Mar,23,CLE,116,BRK,114,Away
Mar,23,CHO,96,NOP,115,Home
Mar,23,OKC,105,LAC,127,Home
Mar,24,IND,95,BOS,120,Home
Mar,24,SAS,124,WAS,136,Home
Mar,24,DET,97,TOR,118,Home
Mar,24,HOU,114,MEM,151,Home
Mar,24,CHO,117,DAL,109,Away
Mar,24,MIL,144,UTA,116,Away
Mar,24,PHI,112,GSW,120,Home
Mar,24,CHI,124,POR,96,Away
Mar,24,PHO,127,SAC,135,Home
Mar,24,OKC,111,LAL,116,Home
Mar,25,IND,130,ATL,143,Home
Mar,25,BRK,129,MIA,100,Away
Mar,25,MIL,106,DEN,129,Home
Mar,25,PHI,105,PHO,125,Home
Mar,25,UTA,113,SAC,121,Home
Mar,25,NOP,131,LAC,110,Away
Mar,26,DAL,104,CHO,110,Home
Mar,26,CHI,118,LAL,108,Away
Mar,26,MEM,123,ATL,119,Away
Mar,26,SAS,93,BOS,137,Home
Mar,26,HOU,91,CLE,108,Home
Mar,26,BRK,106,ORL,119,Home
Mar,26,WAS,104,TOR,114,Home
Mar,26,OKC,118,POR,112,Away
Mar,26,MIN,99,GSW,96,Away
Mar,27,MIL,126,DET,117,Away
Mar,27,DAL,127,IND,104,Away
Mar,27,HOU,115,NYK,137,Home
Mar,27,PHO,117,UTA,103,Away
Mar,27,PHI,111,DEN,116,Home
Mar,27,NOP,124,POR,90,Away
Mar,27,MIN,119,SAC,115,Away
Mar,27,CHI,112,LAC,124,Home
Mar,28,BOS,111,WAS,130,Home
Mar,28,CLE,118,ATL,120,Home
Mar,28,MIA,92,TOR,106,Home
Mar,28,ORL,108,MEM,113,Home
Mar,28,CHO,137,OKC,134,Away
Mar,28,NOP,109,GSW,120,Home
Mar,29,MIL,149,IND,136,Away
Mar,29,HOU,114,BRK,123,Home
Mar,29,MIA,92,NYK,101,Home
Mar,29,DAL,108,PHI,116,Home
Mar,29,LAL,121,CHI,110,Away
Mar,29,LAC,141,MEM,132,Away
Mar,29,DET,106,OKC,107,Home
Mar,29,UTA,128,SAS,117,Away
Mar,29,MIN,100,PHO,107,Home
Mar,29,SAC,120,POR,80,Away
Mar,30,BOS,140,MIL,99,Away
Mar,30,NOP,107,DEN,88,Away
Mar,31,CHI,121,CHO,91,Away
Mar,31,OKC,117,IND,121,Home
Mar,31,TOR,110,PHI,117,Home
Mar,31,ORL,116,WAS,109,Away
Mar,31,UTA,114,BOS,122,Home
Mar,31,ATL,107,BRK,124,Home
Mar,31,NYK,130,CLE,116,Away
Mar,31,DET,115,HOU,121,Home
Mar,31,LAC,94,MEM,108,Home
Mar,31,LAL,123,MIN,111,Away
Mar,31,SAS,115,GSW,130,Home
Mar,31,SAC,138,POR,114,Away
Mar,31,DEN,93,PHO,100,Home
Apr,1,DAL,122,MIA,129,Home
Apr,1,LAC,114,NOP,122,Home
Apr,2,TOR,128,CHO,108,Away
Apr,2,UTA,110,BRK,111,Home
Apr,2,MEM,107,CHI,128,Home
Apr,2,POR,107,MIN,105,Away
Apr,2,DAL,130,ATL,132,Home
Apr,2,WAS,109,NYK,118,Home
Apr,2,DET,102,ORL,128,Home
Apr,2,SAS,142,SAC,134,Away
Apr,2,LAL,134,HOU,109,Away
Apr,2,PHO,128,OKC,118,Away
Apr,2,IND,105,CLE,115,Home
Apr,2,PHI,104,MIL,117,Home
Apr,2,GSW,110,DEN,112,Home
Apr,4,TOR,120,CHO,100,Away
Apr,4,MIA,118,DET,105,Away
Apr,4,CLE,117,ORL,113,Away
Apr,4,MIL,140,WAS,128,Away
Apr,4,MIN,107,BRK,102,Away
Apr,4,ATL,123,CHI,105,Away
Apr,4,DEN,103,HOU,124,Home
Apr,4,POR,109,MEM,119,Home
Apr,4,SAC,121,NOP,103,Away
Apr,4,BOS,101,PHI,103,Home
Apr,4,LAL,135,UTA,133,Away
Apr,4,OKC,125,GSW,136,Home
Apr,4,SAS,94,PHO,115,Home
Apr,5,BRK,123,DET,108,Away
Apr,5,NYK,138,IND,129,Away
Apr,5,WAS,116,ATL,134,Home
Apr,5,TOR,93,BOS,97,Home
Apr,5,CHI,92,MIL,105,Home
Apr,5,MEM,131,NOP,138,Home
Apr,5,SAC,119,DAL,123,Home
Apr,5,LAL,118,LAC,125,Home
Apr,6,CLE,118,ORL,94,Away
Apr,6,MIA,129,PHI,101,Away
Apr,6,POR,127,SAS,129,Home
Apr,6,OKC,114,UTA,98,Away
Apr,6,DEN,115,PHO,119,Home
Apr,7,HOU,112,CHO,109,Away
Apr,7,DET,122,IND,115,Away
Apr,7,MIA,108,WAS,114,Home
Apr,7,PHI,136,ATL,131,Away
Apr,7,TOR,102,BOS,121,Home
Apr,7,ORL,84,BRK,101,Home
Apr,7,MEM,137,MIL,114,Away
Apr,7,NYK,105,NOP,113,Home
Apr,7,CHI,115,DAL,112,Away
Apr,7,GSW,119,SAC,97,Away
Apr,7,PHO,107,LAL,121,Home
Apr,8,DEN,114,UTA,118,Home
Apr,8,POR,125,LAC,136,Home
Apr,8,MIN,151,SAS,131,Away
Apr,9,ATL,114,BOS,120,Home
Apr,9,PHI,134,BRK,105,Away
Apr,9,DET,81,CHI,103,Home
Apr,9,CHO,106,CLE,95,Away
Apr,9,ORL,110,MIA,123,Home
Apr,9,IND,141,NYK,136,Away
Apr,9,MIL,105,TOR,121,Home
Apr,9,HOU,114,WAS,109,Away
Apr,9,SAS,138,DAL,117,Away
Apr,9,SAC,95,DEN,109,Home
Apr,9,UTA,117,LAL,128,Home
Apr,9,NOP,108,MIN,113,Home
Apr,9,MEM,100,OKC,115,Home
Apr,9,LAC,119,PHO,114,Away
Apr,9,GSW,157,POR,101,Away
